text,label,language
need help to talk to customer assistance,non-insult,en
see what hours I can get in touch with customer assistance,non-insult,en
I have to check at what time I can reach customer support,non-insult,en
can ya help me ccall customer support,non-insult,en
check at what time i can reach ucstomer service,non-insult,en
"I have got to talk with customer support, I need assistance",non-insult,en
how do I see at what time I can call customer support?,non-insult,en
ya have a free number to talk with customer service,non-insult,en
do you have a toll-free customer assistance phone no?,non-insult,en
"I want to speak with customer service, helpme",non-insult,en
can uhelp me to contact customer service,non-insult,en
how do I call customer assistance?,non-insult,en
tell me what hours I can get in touch with customer service,non-insult,en
show me what hours i can call customer assistance,non-insult,en
how can i see at what time i can call customer assistance,non-insult,en
what do I need to do to call cusromer support?,non-insult,en
I don't know how to talk with customer service,non-insult,en
assistance to see what hours i can call customer service,non-insult,en
uhave a free number to call customer support,non-insult,en
I try to check what hours I can contact customer support,non-insult,en
how to speak to customer support ?,non-insult,en
speaking with customer support,non-insult,en
how can i contact customer support,non-insult,en
wanna ceck what hours i can contact customer assistance,non-insult,en
I am trying to speak to fucking customer support,insult,en
I try to check at what time I can call customer service,non-insult,en
I want help to talk to customer support,non-insult,en
I need help to talk to custmoer service,non-insult,en
"I want to speak with damn customer support, help me",insult,en
assistance to see at what time I can call customr service,non-insult,en
I need help to see at what time I can reach customer service,non-insult,en
do you have a toll-free number to reach customer support?,non-insult,en
how could I see what hours I can call customer assistance?,non-insult,en
I need help calling customer assistance,non-insult,en
i dont know how i can call customer assistance,non-insult,en
help me see at what time customer support available is,non-insult,en
help to see at what time i can reach customer support,non-insult,en
help talking to customer assistance,non-insult,en
where do I see what hours I can contact customer service?,non-insult,en
how do i check at what time i can call  customer service,non-insult,en
where do i see at what time i can call customer assistance,non-insult,en
I need assistance to talk with damn customer service,non-insult,en
how do I check at what time I can contact customer support?,non-insult,en
do uhave a free damn no to talk to customer service,insult,en
I have got to check what hours customer service available is,non-insult,en
help to check at what time customer support available is,non-insult,en
need help to check whathours i can call customer assistance,non-insult,en
help me see what hhours I can call customer assistance,non-insult,en
can I check at what time I can call customer support?,non-insult,en
I am trying to talk with custojer service,non-insult,en
