text,language,label
"I would like to contact customer support, could you help me?",en,non-insult
what do I have to do to call fucking customer support?,en,insult
I don't know what to do to speak with cusstomer service,en,non-insult
I want to check what hours I can contact customer support,en,non-insult
ucstomer service mail address,en,non-insult
where do i cherck at what time i can call customer service,en,non-insult
can you tell me at what time I can call customer assistance?,en,non-insult
I need help seeing what hours I can reach customer support,en,non-insult
I have to get in touch with customer service,en,non-insult
help to contact damn customer support,en,insult
i have got to talk to customer support,en,non-insult
I want assistance speaking to customer support,en,non-insult
i want help speaking to customer support,en,non-insult
can I check what hours I can reach customer assistance?,en,non-insult
how can i talk to customer assitance,en,non-insult
wanna speak to customer support how can i do  it,en,non-insult
I want help speaking to goddamn customer service,en,insult
could you help me talking ot bloody customer service?,en,insult
"I need to call damn customer support, how could I do it?",en,insult
help to see at what time i can call customer assistance,en,non-insult
how do i check what hours i can call customer support,en,non-insult
customer assistance mail address,en,non-insult
can I check what hours I can contact customer service?,en,non-insult
help me check what hours I can contact customer service,en,non-insult
show me what hours I can call customer support,en,non-insult
i dont know how i can contact customer assistance,en,non-insult
help me seeing what hours i can reachb customer service,en,non-insult
i want help to talk to customer assistance,en,non-insult
I want help speaking with customer assistance,en,non-insult
where can I check what hourw I can call customer support?,en,non-insult
I try to see what hours I can reach customer assistance,en,non-insult
I have got to see what hours I can call customer service,en,non-insult
I do not know what to do to speak to customer support,en,non-insult
"I would like to call customer service, how to do it?",en,non-insult
"I want to talk with customer support, how can I do it?",en,non-insult
help me check at what time i can call customer esrvice,en,non-insult
"I have got to speak with customer support, can you help me?",en,non-insult
what is your damn customer assistance number?,en,non-insult
is it possible to talk to customer service,en,non-insult
help to see at what time customer service available is,en,non-insult
help me to see at what time I can contact customer service,en,non-insult
I have got to contact customre support,en,non-insult
